ID,Sentiment
1234295915097157632,NEUTRAL
1234299268938203136,NEUTRAL
1234298267946692608,NEUTRAL
1234295606585233408,NEGATIVE
1234298230034378752,NEUTRAL
1234299968673939456,NEUTRAL
1234295927931908096,NEGATIVE
1234295779168120832,NEUTRAL
1234295280721432576,NEUTRAL
1234295856725188608,NEGATIVE
1234299670496710656,POSITIVE
1234295219203563520,NEUTRAL
1234295371448360960,NEGATIVE
1234299937187188736,POSITIVE
1234298242676002816,NEUTRAL
1234299935824048128,NEUTRAL
1234295421931003904,NEUTRAL
1234295504240074752,NEGATIVE
1234295220356907008,NEUTRAL
1234295929752236032,NEUTRAL
1234297207333048320,NEUTRAL
1234297207236497408,NEGATIVE
1234297537856557056,POSITIVE
1234298876410003456,NEUTRAL
1234297913485844480,NEGATIVE
1234295699459772416,NEUTRAL
1234296142617284608,POSITIVE
1234296349207580672,NEGATIVE
1234300635832446976,NEUTRAL
1234300272689721344,NEGATIVE
1234297061446737920,NEUTRAL
1234302121656377344,NEUTRAL
1234300343925735424,NEGATIVE
1234298504316510208,POSITIVE
1234296280148566016,NEGATIVE
1234297480302530560,NEGATIVE
1234300308521701376,NEUTRAL
1234295700114100224,NEUTRAL
1234296911693320192,NEUTRAL
1234297682799161344,NEUTRAL
1234296442002530304,NEGATIVE
1234296117656944640,NEGATIVE
1234298747007438848,NEGATIVE
1234296629924171776,NEUTRAL
1234299638913683456,POSITIVE
1234300077516169216,NEUTRAL
1234296334993231872,NEUTRAL
1234297920578609152,NEUTRAL
1234295211070820352,POSITIVE
1234300509173026816,NEGATIVE
1234296054046056448,NEGATIVE
1234297514259468288,NEUTRAL
1234297284722089984,NEGATIVE
1234296258602426368,NEUTRAL
1234298175973883904,NEGATIVE
1234300308785778688,NEGATIVE
1234300147854696448,NEUTRAL
1234296411187032064,NEUTRAL
1234297178354540544,NEUTRAL
1234299175258345472,NEUTRAL
1234298022072213504,NEUTRAL
1234295859535339520,POSITIVE
1234295854086971392,NEGATIVE
1234297194129297408,NEUTRAL
1234298884064792576,NEUTRAL
1234298411949543424,NEGATIVE
1234300435009241088,NEUTRAL
1234295185028386816,NEGATIVE
1234297151263559680,NEUTRAL
1234295079000473600,NEUTRAL
1234296850179477504,NEGATIVE
1234302219870060544,NEUTRAL
1234300359109226496,NEUTRAL
1234295819567861760,NEUTRAL
1234297148688044032,NEUTRAL
1234296278323875840,NEGATIVE
1234296837755916288,NEGATIVE
1234299177909280768,NEUTRAL
1234300343564914688,NEGATIVE
1234296892592287744,NEGATIVE
1234296742423736320,NEUTRAL
1234298544393248768,NEUTRAL
1234297673148256256,NEUTRAL
1234298703567032320,NEGATIVE
1234297920326905856,NEGATIVE
1234295204493967360,NEGATIVE
1234295696704131072,NEUTRAL
1234297739401289728,NEUTRAL
1234299375959994368,NEUTRAL
1234297191381991424,NEUTRAL
1234297896033570816,NEUTRAL
1234302710666665984,NEGATIVE
1234299800897515520,NEUTRAL
1234296502777995264,NEUTRAL
1234303880286134272,NEGATIVE
1234302812311306240,NEUTRAL
1234302677804371968,NEUTRAL
1234302609105788928,POSITIVE
1234298918071984128,NEUTRAL
1234298801424404480,NEUTRAL
1234297822461063168,NEGATIVE
1234301303154782208,NEGATIVE
1234302813326512128,NEGATIVE
1234302057944772608,NEUTRAL
1234301386923347968,NEUTRAL
1234297800717979648,NEGATIVE
1234296616640827392,NEUTRAL
1234298134739767296,POSITIVE
1234301426408488960,NEGATIVE
1234296625369157632,NEGATIVE
1234303149319446528,NEUTRAL
1234297380024942592,NEUTRAL
1234299782299996160,NEGATIVE
1234296605219659776,POSITIVE
1234299029988704256,NEGATIVE
1234299679216525312,NEUTRAL
1234303836501704704,POSITIVE
1234301319856435200,NEGATIVE
1234302729914343424,NEGATIVE
1234299779791949824,NEUTRAL
1234302585340866560,NEGATIVE
1234302722251395072,NEGATIVE
1234299330615443456,NEGATIVE
1234302418009100288,NEGATIVE
1234296590912847872,POSITIVE
1234298312225775616,NEUTRAL
1234302408588546048,NEGATIVE
1234298183179624448,NEGATIVE
1234297236865134592,NEGATIVE
1234298932856930304,NEGATIVE
1234298843178700800,NEGATIVE
1234299371954614272,NEUTRAL
1234299504226164736,POSITIVE
1234303131384778752,NEUTRAL
1234299385900666880,NEUTRAL
1234298354668097536,NEGATIVE
1234301210359947264,NEUTRAL
1234302963553726464,NEUTRAL
1234297264085954560,NEUTRAL
1234300049070231552,NEGATIVE
1234296124359532544,NEUTRAL
1234297966220980224,NEUTRAL
1234301898355871744,NEGATIVE
1234298905380126720,NEGATIVE
1234299152479031296,NEUTRAL
1234303846706364416,NEGATIVE
1234302454055030784,NEUTRAL
1234297634044698624,NEUTRAL
1234302610355752960,NEUTRAL
1234302222781034496,NEGATIVE
1234298097360101376,NEGATIVE
1234302704605855744,NEUTRAL
1234302722968518656,NEGATIVE
1234298945335066624,POSITIVE
1234297271698759680,NEUTRAL
1234296506120888320,NEGATIVE
1234298199948627968,NEUTRAL
1234301672886853632,NEUTRAL
1234299024733286400,NEUTRAL
1234302013594357760,NEUTRAL
1234296477960331264,NEUTRAL
1234303844978323456,NEGATIVE
1234297400832876544,NEGATIVE
1234302579175239680,NEGATIVE
1234301386931634176,NEUTRAL
1234301740398383104,NEGATIVE
1234297819730710528,NEUTRAL
1234299125975224320,NEGATIVE
1234299499977244672,NEGATIVE
1234302877914533888,NEUTRAL
1234301626422300672,NEUTRAL
1234295219480338432,NEUTRAL
1234288401123176448,POSITIVE
1234295811435048960,NEUTRAL
1234286469268656128,NEGATIVE
1234295346068627456,NEUTRAL
1234285902769184768,NEUTRAL
1234280962680401920,MIXED
1234280426694414336,NEUTRAL
1234286398989099008,NEUTRAL
1234286262393110528,NEGATIVE
1234294619019587584,NEUTRAL
1234295536284569600,NEGATIVE
1234295044732907520,NEGATIVE
1234285932401971200,NEUTRAL
1234295328402223104,NEUTRAL
1234295809434361856,NEUTRAL
1234280888424259584,NEUTRAL
1234301786162331648,NEUTRAL
1234294631476711424,NEUTRAL
1234287656655343616,POSITIVE
1234280054391267328,NEUTRAL
1234295079344447488,NEGATIVE
1234294737382756352,NEUTRAL
