ID,Sentiment
1234924709298548736,POSITIVE
1234921878638284800,NEUTRAL
1234924328032129024,NEGATIVE
1234646956976283648,NEUTRAL
1234921896216367104,NEUTRAL
1234922607666958336,NEUTRAL
1234924487742758912,POSITIVE
1234923035188174848,NEUTRAL
1234647514411884544,NEGATIVE
1234647219313238016,NEGATIVE
1234922705088061440,NEGATIVE
1234647301278203904,NEUTRAL
1234922814790160384,NEGATIVE
1234923816486342656,NEUTRAL
1234647452927479808,NEUTRAL
1234647165244325888,NEGATIVE
1234646954963079168,NEUTRAL
1234921980568199168,NEGATIVE
1234924543644491776,NEGATIVE
1234925067412410368,NEUTRAL
1234924937812402176,NEGATIVE
1234921623041531904,POSITIVE
1234647124714938368,NEUTRAL
1234647610830606336,NEGATIVE
1234923547929300992,NEUTRAL
1234923304642916352,POSITIVE
1234647125486686208,NEUTRAL
1234924029481349120,NEUTRAL
1234646824272703488,NEUTRAL
1234923568070299648,NEUTRAL
1234923154943791104,NEUTRAL
1234924115464577024,NEUTRAL
1234646823144493056,NEUTRAL
1234924357958258688,NEGATIVE
1234909921189224448,NEUTRAL
1234643264919216128,NEUTRAL
1234643585045270528,NEGATIVE
1234910338492944384,NEUTRAL
1234643121528434688,NEGATIVE
1234643127887171584,NEGATIVE
1234907175031595008,NEUTRAL
1234909552438468608,NEUTRAL
1234910159807356928,NEUTRAL
1234819026376896512,NEUTRAL
1234643118722605056,NEUTRAL
1234921614736797696,NEUTRAL
1234643657325719552,NEUTRAL
1234642749455921152,NEGATIVE
1234643549913853952,NEUTRAL
1234909802331090944,NEUTRAL
1234921694386585600,NEGATIVE
1234643678586703872,NEUTRAL
1234910294503251968,NEUTRAL
1234908905978941440,NEUTRAL
1234909506808799232,NEUTRAL
1234908912450756608,NEUTRAL
1234643183667228672,NEUTRAL
1234643120832360448,NEUTRAL
1234643477234946048,NEGATIVE
1234647092758536192,NEUTRAL
1234910570782117888,NEGATIVE
1234642988980146176,NEUTRAL
1234909769674129408,NEUTRAL
1234907074829656064,NEGATIVE
1234643619799326720,NEUTRAL
1234643414194499584,NEGATIVE
1234643127039930368,NEUTRAL
1234643454405357568,NEUTRAL
1234906913005088768,NEGATIVE
1234910474581532672,NEGATIVE
1234921752217690112,NEUTRAL
1234922248831549440,NEUTRAL
1234922180892340224,NEGATIVE
1234646717934514176,NEUTRAL
1234910023383257088,NEUTRAL
1234906909293121536,POSITIVE
1234643641618096128,NEGATIVE
1234909950805041152,NEGATIVE
1234906901294592000,NEUTRAL
1234909762459983872,NEUTRAL
1234910347259236352,NEGATIVE
1234922251272671232,NEUTRAL
1234907249442787328,NEGATIVE
1234908055223099392,NEGATIVE
1234907024242040832,NEUTRAL
1234646678671691776,NEUTRAL
1234907195055255552,NEUTRAL
1234642754854150144,NEGATIVE
1234643558856044544,NEUTRAL
1234647099792211968,NEGATIVE
1234907102918955008,NEUTRAL
1234922106653171712,NEUTRAL
1234642781030801408,NEUTRAL
1234643652539973632,NEUTRAL
1234646712133672960,NEGATIVE
1234909993347870720,NEUTRAL
1234909947101622272,POSITIVE
1234907178580037632,NEUTRAL
1234643600010629120,NEGATIVE
1234643598408327168,NEUTRAL
1234910444306911232,NEUTRAL
1234818940154662912,NEUTRAL
1234641755917705216,NEGATIVE
1234643539063123968,NEGATIVE
1234925050324668416,NEUTRAL
1234648194186768384,NEUTRAL
1234952654536577024,NEUTRAL
1234653872397807616,NEUTRAL
1234654711803994112,NEUTRAL
1234952605769420800,NEGATIVE
1234654915789758464,NEUTRAL
1234957250772385792,NEUTRAL
1234948625899360256,NEUTRAL
1234952488886980608,NEGATIVE
1234948847580975104,NEUTRAL
1234804440441319424,POSITIVE
1234654756498333696,NEUTRAL
1234952157876514816,NEUTRAL
1234654746918760448,NEGATIVE
1234951881757253632,NEUTRAL
1234951520959029248,NEUTRAL
1234654871153975296,NEGATIVE
1234952444901093376,NEUTRAL
1234953196465991680,NEGATIVE
1234654875075665920,POSITIVE
1234654766829121536,NEUTRAL
1234948814827597824,NEUTRAL
1234653818949947392,NEUTRAL
1234925474977112064,NEUTRAL
1234804963127308288,NEUTRAL
1234952545484693504,NEUTRAL
1234655921529409536,NEGATIVE
1234951441564999680,NEUTRAL
1234952678326906880,NEUTRAL
1234926102826627072,NEGATIVE
1234650193569734656,NEUTRAL
1234654627703984128,NEUTRAL
1234957709201440768,NEUTRAL
1234804141714620416,NEUTRAL
1234655053073600512,NEUTRAL
1234925712366342144,NEGATIVE
1234934989600575488,NEGATIVE
1234652022508441600,NEUTRAL
1234654881564315648,NEGATIVE
1234812154009804800,NEUTRAL
1234956314209484800,NEUTRAL
1234817516444110848,NEGATIVE
1234952430196006912,NEUTRAL
1234948542030131200,NEUTRAL
1234935299739922432,NEGATIVE
1234944271603470336,NEUTRAL
1234952062326067200,NEUTRAL
1234951750534254592,NEUTRAL
1234654719886462976,NEUTRAL
1234925675712335872,NEUTRAL
1234946960156696576,NEGATIVE
1234650210732822528,NEUTRAL
1234927046448553984,NEUTRAL
1234961110291206144,NEUTRAL
1234958244784640000,NEGATIVE
1234951893597728768,NEGATIVE
1234648188298104832,NEUTRAL
1234654960878415872,NEUTRAL
1234927096419405824,NEUTRAL
1234654750282412032,NEGATIVE
1234952944941969408,NEUTRAL
1234654658637029376,NEUTRAL
1234952186699898880,NEUTRAL
1234952643446837248,NEUTRAL
1234925482786856960,NEUTRAL
1234819580415107072,NEUTRAL
1234654768888307712,NEUTRAL
1234951755252817920,NEUTRAL
1234951612248051712,NEUTRAL
1234654881471852544,NEUTRAL
1234951483382095872,POSITIVE
1234943879247429632,NEUTRAL
1234650239094509568,NEUTRAL
1234641101409202176,NEGATIVE
1234656356889767936,NEGATIVE
1234937015579357184,NEUTRAL
1234650771901169664,NEUTRAL
1234950745037967360,NEUTRAL
1234956466928398336,NEUTRAL
1234656634808389632,NEUTRAL
1234641558240186368,NEGATIVE
1234660309182205952,NEUTRAL
1234957447049117696,NEUTRAL
1234654473131352064,POSITIVE
1234956386020270080,NEUTRAL
1234903404293566464,NEUTRAL
1234901361315209216,NEGATIVE
1234656714689064960,NEUTRAL
1234640828821204992,NEUTRAL
1234902161424879616,NEUTRAL
1234641316723617792,NEUTRAL
1234660744261562368,NEUTRAL
1234936802777161728,NEUTRAL
1234937049381138432,NEUTRAL
1234903407850381312,NEUTRAL
1234901939197865984,NEGATIVE
1234657566258585600,NEGATIVE
1234654549220167680,NEGATIVE
1234901300866879488,NEUTRAL
1234900229092192256,NEUTRAL
1234937102997032960,NEUTRAL
1234656706652725248,NEUTRAL
1234640887478657024,NEUTRAL
1234641135902969856,POSITIVE
1234950874050498560,NEGATIVE
1234660267650240512,POSITIVE
1234937087020929024,NEUTRAL
1234902015307763712,NEGATIVE
1234902895843110912,NEUTRAL
1234641139661246464,NEUTRAL
1234902011604283392,POSITIVE
1234900987531284480,NEUTRAL
1234902964248236032,POSITIVE
1234656617829949440,NEUTRAL
1234951350888419328,NEUTRAL
1234660336403279872,NEUTRAL
1234902011545391104,NEGATIVE
1234653629560315904,NEGATIVE
1234902152713297920,NEGATIVE
1234657120903221248,NEGATIVE
1234656325130498048,POSITIVE
1234903320197783552,NEGATIVE
1234956857816559616,NEUTRAL
1234657140515725312,NEGATIVE
1234949857237843968,NEUTRAL
1234963493683511296,NEUTRAL
1234657142067478528,NEUTRAL
1234939558279729152,NEUTRAL
1234956902100066304,NEUTRAL
1234641566637207552,NEUTRAL
1234654337525309440,NEUTRAL
1234660585314193408,NEUTRAL
